record_id,date,time,season,month,day_of_week,temperature,pressure,humidity,wind_speed,weather_condition
672,2022-07-01,15:00,Monsoon,7,Friday,28.6,1005.6,77.2,20.6,Light Rain
674,2022-07-01,19:00,Monsoon,7,Friday,24.9,999.2,69.2,23.8,Heavy Rain
678,2022-07-02,05:00,Monsoon,7,Saturday,27.6,1002.4,76.6,21.6,Partly Cloudy
677,2022-07-02,12:00,Monsoon,7,Saturday,33.8,1003.3,83.1,26.2,Cloudy
676,2022-07-02,16:00,Monsoon,7,Saturday,28.8,1009.8,79.8,28.1,Cloudy
679,2022-07-02,16:00,Monsoon,7,Saturday,31.7,1001.2,59.4,30.4,Partly Cloudy
675,2022-07-02,23:00,Monsoon,7,Saturday,23.5,999.8,79.7,20.5,Heavy Rain
682,2022-07-03,07:00,Monsoon,7,Sunday,27.3,998.6,94.6,22.9,Clear
680,2022-07-03,13:00,Monsoon,7,Sunday,32.9,996.4,83.4,22.1,Clear
681,2022-07-03,16:00,Monsoon,7,Sunday,27.6,1002.6,79.8,22.4,Heavy Rain
683,2022-07-04,10:00,Monsoon,7,Monday,34.1,1002.6,80.5,20.1,Heavy Rain
685,2022-07-05,00:00,Monsoon,7,Tuesday,18.7,1002.7,92.1,26.1,Heavy Rain
684,2022-07-05,19:00,Monsoon,7,Tuesday,25,1002.6,74.7,26.3,Heavy Rain
686,2022-07-06,06:00,Monsoon,7,Wednesday,26.3,995,81.8,26.2,Light Rain
687,2022-07-06,20:00,Monsoon,7,Wednesday,22,997.9,90.6,29.7,Heavy Rain
688,2022-07-06,20:00,Monsoon,7,Wednesday,25.5,1001.5,78.6,25.4,Clear
690,2022-07-07,09:00,Monsoon,7,Thursday,31.1,1003.9,75.9,26.1,Cloudy
689,2022-07-07,16:00,Monsoon,7,Thursday,29.9,1005.1,86.4,23,Light Rain
691,2022-07-08,10:00,Monsoon,7,Friday,35.8,1003.6,82.5,20.5,Partly Cloudy
696,2022-07-09,04:00,Monsoon,7,Saturday,25.5,999.8,72.8,23.3,Cloudy
693,2022-07-09,08:00,Monsoon,7,Saturday,25.2,1009.4,69.6,25.8,Heavy Rain
694,2022-07-09,08:00,Monsoon,7,Saturday,28.9,996.1,88.6,30.4,Cloudy
698,2022-07-09,08:00,Monsoon,7,Saturday,32.2,998.2,75.9,25.9,Partly Cloudy
697,2022-07-09,16:00,Monsoon,7,Saturday,25.3,1004.1,88.4,23.7,Light Rain
692,2022-07-09,21:00,Monsoon,7,Saturday,21,999.7,99.5,21.5,Heavy Rain
695,2022-07-09,23:00,Monsoon,7,Saturday,21.8,1005,92.2,26.1,Light Rain
699,2022-07-10,16:00,Monsoon,7,Sunday,29.4,1004.5,58.7,21.9,Clear
701,2022-07-10,20:00,Monsoon,7,Sunday,22.7,990.8,87.5,21.4,Light Rain
700,2022-07-10,23:00,Monsoon,7,Sunday,23,1003.1,70.8,88,Thunderstorm
703,2022-07-11,06:00,Monsoon,7,Monday,25.6,995.8,89,27.2,Cloudy
706,2022-07-11,06:00,Monsoon,7,Monday,27.9,1000.8,82.2,22.3,Cloudy
705,2022-07-11,08:00,Monsoon,7,Monday,27.3,996.8,85.4,21.8,Heavy Rain
707,2022-07-11,12:00,Monsoon,7,Monday,32,1001.9,88.5,26.7,Thunderstorm
702,2022-07-11,18:00,Monsoon,7,Monday,25.2,1003.5,79.8,30.5,Light Rain
704,2022-07-11,22:00,Monsoon,7,Monday,17.6,1001.2,64.6,23.4,Clear
708,2022-07-12,10:00,Monsoon,7,Tuesday,37.6,1002.1,89.1,29.4,Clear
711,2022-07-13,10:00,Monsoon,7,Wednesday,32,999.9,83.9,23.2,Cloudy
712,2022-07-13,12:00,Monsoon,7,Wednesday,33.2,1000.3,70.3,27.4,Light Rain
709,2022-07-13,13:00,Monsoon,7,Wednesday,33.4,1001.9,82.6,32.1,Partly Cloudy
710,2022-07-13,18:00,Monsoon,7,Wednesday,26.1,995.6,70,20.2,Light Rain
715,2022-07-14,00:00,Monsoon,7,Thursday,23.8,999.4,75,35.5,Light Rain
716,2022-07-14,07:00,Monsoon,7,Thursday,26,998.3,94.6,20.3,Thunderstorm
714,2022-07-14,12:00,Monsoon,7,Thursday,35.5,1002.7,76.9,25.1,Clear
713,2022-07-14,13:00,Monsoon,7,Thursday,33.2,1004.3,86.9,21.1,Thunderstorm
720,2022-07-15,07:00,Monsoon,7,Friday,30.7,1004.9,77.7,21.2,Partly Cloudy
721,2022-07-15,07:00,Monsoon,7,Friday,24.3,1003.9,85.1,23.2,Partly Cloudy
717,2022-07-15,11:00,Monsoon,7,Friday,32.7,996.1,82.9,31.4,Light Rain
719,2022-07-15,11:00,Monsoon,7,Friday,30,1001,74.4,25,Clear
718,2022-07-15,18:00,Monsoon,7,Friday,27.9,1000.4,77.8,24.8,Light Rain
724,2022-07-17,11:00,Monsoon,7,Sunday,35.4,1002.6,75.5,21.3,Heavy Rain
723,2022-07-17,12:00,Monsoon,7,Sunday,30.5,996.5,71.2,30.8,Clear
722,2022-07-17,20:00,Monsoon,7,Sunday,23.7,1001.5,80.2,20.9,Light Rain
725,2022-07-18,15:00,Monsoon,7,Monday,28.7,997.5,79.3,23.6,Cloudy
726,2022-07-19,00:00,Monsoon,7,Tuesday,19.4,996.5,91.9,27.7,Light Rain
728,2022-07-19,06:00,Monsoon,7,Tuesday,26.1,1001.2,86.7,23.7,Heavy Rain
727,2022-07-19,12:00,Monsoon,7,Tuesday,31.7,998.2,73.3,21.9,Cloudy
729,2022-07-20,04:00,Monsoon,7,Wednesday,22,998.2,86.4,29,Thunderstorm
730,2022-07-20,07:00,Monsoon,7,Wednesday,28.1,997.6,96.5,20.1,Partly Cloudy
733,2022-07-20,12:00,Monsoon,7,Wednesday,,1003.3,100,21.1,
731,2022-07-20,13:00,Monsoon,7,Wednesday,32.7,1004.2,73.2,21.3,Heavy Rain
732,2022-07-20,22:00,Monsoon,7,Wednesday,20.8,995.9,71.9,30.9,Heavy Rain
734,2022-07-21,14:00,Monsoon,7,Thursday,32.9,1004.6,84.4,22.9,Light Rain
736,2022-07-21,16:00,Monsoon,7,Thursday,31,1000.1,,28,Clear
735,2022-07-21,22:00,Monsoon,7,Thursday,20.6,993.6,64,21.2,Partly Cloudy
737,2022-07-22,14:00,Monsoon,7,Friday,34.7,1000.1,67.1,29.1,Light Rain
738,2022-07-22,19:00,Monsoon,7,Friday,30.7,1007.3,60.5,20.2,Clear
739,2022-07-23,17:00,Monsoon,7,Saturday,24.3,1006.5,92.1,24.1,Clear
740,2022-07-23,17:00,Monsoon,7,Saturday,26,1000,70.4,36.3,Partly Cloudy
741,2022-07-24,01:00,Monsoon,7,Sunday,22.5,999.5,84.6,20.1,Cloudy
743,2022-07-25,00:00,Monsoon,7,Monday,27.5,1000,76.9,26.4,Partly Cloudy
742,2022-07-25,03:00,Monsoon,7,Monday,24,995.9,80.7,29.2,Heavy Rain
744,2022-07-25,03:00,Monsoon,7,Monday,22.1,1003.7,72.3,30.4,Heavy Rain
745,2022-07-25,17:00,Monsoon,7,Monday,30.8,993.6,75.6,20.1,Partly Cloudy
746,2022-07-26,04:00,Monsoon,7,Tuesday,21.2,990.7,92.5,28.8,Partly Cloudy
748,2022-07-26,14:00,Monsoon,7,Tuesday,36.8,1000.2,85.2,24.3,Partly Cloudy
747,2022-07-26,18:00,Monsoon,7,Tuesday,30.2,1003,69.2,24,Heavy Rain
752,2022-07-27,00:00,Monsoon,7,Wednesday,22.1,1000,78.4,30.9,Light Rain
749,2022-07-27,07:00,Monsoon,7,Wednesday,29.7,998.9,85.4,25.7,Thunderstorm
751,2022-07-27,16:00,Monsoon,7,Wednesday,31.6,995.4,68.6,21.5,Partly Cloudy
750,2022-07-27,19:00,Monsoon,7,Wednesday,25.8,1000.3,84.1,26.6,Thunderstorm
753,2022-07-28,11:00,Monsoon,7,Thursday,32.3,996,72,23,
754,2022-07-28,18:00,Monsoon,7,Thursday,28.9,996.5,80.9,22.1,Thunderstorm
757,2022-07-29,06:00,Monsoon,7,Friday,25.7,1006.2,74.6,22,Partly Cloudy
756,2022-07-29,08:00,Monsoon,7,Friday,31.5,1002,67.9,23.5,Light Rain
755,2022-07-29,14:00,Monsoon,7,Friday,34.1,999.9,90.1,25.1,Cloudy
758,2022-07-30,01:00,Monsoon,7,Saturday,19.1,996.7,73,20.9,Cloudy
759,2022-07-31,08:00,Monsoon,7,Sunday,30.7,993.3,74.5,20.1,Heavy Rain
761,2022-08-01,01:00,Monsoon,8,Monday,23.9,997.9,70.8,22.9,Light Rain
760,2022-08-01,09:00,Monsoon,8,Monday,28.7,1005.1,76.7,23.5,Partly Cloudy
762,2022-08-01,18:00,Monsoon,8,Monday,26.2,999.9,78.8,20.8,Cloudy
763,2022-08-02,10:00,Monsoon,8,Tuesday,32.8,999.7,100,21,Light Rain
764,2022-08-02,12:00,Monsoon,8,Tuesday,23.8,1000.3,84.7,23.6,Heavy Rain
765,2022-08-03,09:00,Monsoon,8,Wednesday,29,998.3,95.9,22,Light Rain
766,2022-08-03,13:00,Monsoon,8,Wednesday,33.1,994,84.5,25.6,Heavy Rain
767,2022-08-03,17:00,Monsoon,8,Wednesday,24.8,1003.5,81.6,21.6,Light Rain
772,2022-08-04,02:00,Monsoon,8,Thursday,20.3,1004.7,85.3,30.7,Cloudy
774,2022-08-04,05:00,Monsoon,8,Thursday,25.8,999.9,98.4,28.2,Cloudy
771,2022-08-04,06:00,Monsoon,8,Thursday,28.7,1004.5,68.9,26.1,Partly Cloudy
770,2022-08-04,08:00,Monsoon,8,Thursday,30.7,1004.6,81.8,23,Cloudy
768,2022-08-04,18:00,Monsoon,8,Thursday,23.1,999,65.4,25.6,Clear
773,2022-08-04,19:00,Monsoon,8,Thursday,25.6,994.6,80.4,24.3,Heavy Rain
769,2022-08-04,21:00,Monsoon,8,Thursday,20.9,1001.7,61.8,27.9,Heavy Rain
776,2022-08-05,01:00,Monsoon,8,Friday,23.2,1002.1,77.8,28.4,Thunderstorm
781,2022-08-05,01:00,Monsoon,8,Friday,19.5,1000,80.4,24.2,Light Rain
778,2022-08-05,02:00,Monsoon,8,Friday,18.9,1000.8,84.1,22.6,Clear
777,2022-08-05,05:00,Monsoon,8,Friday,28.9,1003.5,77.3,21.1,Partly Cloudy
780,2022-08-05,07:00,Monsoon,8,Friday,25.6,998.5,75.3,24.8,Heavy Rain
779,2022-08-05,15:00,Monsoon,8,Friday,26,1002.7,60.7,28.2,Cloudy
775,2022-08-05,20:00,Monsoon,8,Friday,20.1,998.9,84.6,23.3,Partly Cloudy
787,2022-08-06,00:00,Monsoon,8,Saturday,19.6,1001.2,,22.2,Partly Cloudy
785,2022-08-06,02:00,Monsoon,8,Saturday,22.9,1004,98,20.1,Cloudy
783,2022-08-06,08:00,Monsoon,8,Saturday,31,1003.1,66.7,,Cloudy
786,2022-08-06,10:00,Monsoon,8,Saturday,60.2,1001.2,72,21.8,Light Rain
784,2022-08-06,11:00,Monsoon,8,Saturday,32.2,1000.9,80.7,22,Thunderstorm
782,2022-08-06,16:00,Monsoon,8,Saturday,28.9,996.2,79.7,20.6,Heavy Rain
791,2022-08-08,04:00,Monsoon,8,Monday,25.1,1001.3,80.6,22.6,Cloudy
789,2022-08-08,12:00,Monsoon,8,Monday,32.1,997.2,73.9,24.8,Cloudy
790,2022-08-08,14:00,Monsoon,8,Monday,27.9,1001.8,68.4,22.1,Thunderstorm
793,2022-08-08,16:00,Monsoon,8,Monday,30.4,1005.6,76.9,27.7,Heavy Rain
792,2022-08-08,20:00,Monsoon,8,Monday,26.9,997.5,85.1,26.9,Thunderstorm
788,2022-08-08,22:00,Monsoon,8,Monday,22.2,998.3,93.1,24.1,Clear
794,2022-08-08,22:00,Monsoon,8,Monday,24.2,1006.4,65.2,24,Cloudy
796,2022-08-09,05:00,Monsoon,8,Tuesday,27.4,1002.9,100,25.3,Light Rain
795,2022-08-09,23:00,Monsoon,8,Tuesday,23.8,1005.4,70,28.8,Light Rain
797,2022-08-10,20:00,Monsoon,8,Wednesday,26.1,1002,81.3,31.8,Light Rain
798,2022-08-10,21:00,Monsoon,8,Wednesday,26.2,1004.4,100,25.8,Cloudy
802,2022-08-11,02:00,Monsoon,8,Thursday,24.4,995.4,77.4,21.2,Heavy Rain
801,2022-08-11,03:00,Monsoon,8,Thursday,27.9,997.9,85.8,28,Heavy Rain
805,2022-08-11,08:00,Monsoon,8,Thursday,33.3,992.5,89.4,28.5,
799,2022-08-11,10:00,Monsoon,8,Thursday,34.7,991.9,88.3,26.5,Partly Cloudy
803,2022-08-11,12:00,Monsoon,8,Thursday,36.5,1000.1,71,,Cloudy
800,2022-08-11,17:00,Monsoon,8,Thursday,31.9,1010,68.6,22,Cloudy
806,2022-08-11,20:00,Monsoon,8,Thursday,23.5,995.7,61.9,29.9,Thunderstorm
804,2022-08-11,22:00,Monsoon,8,Thursday,19.4,996.7,76.2,20.3,Heavy Rain
809,2022-08-12,01:00,Monsoon,8,Friday,18.7,1004.2,86.3,20.7,Partly Cloudy
810,2022-08-12,02:00,Monsoon,8,Friday,24,1003.6,84.2,22.5,Light Rain
807,2022-08-12,05:00,Monsoon,8,Friday,33.2,992.8,81.7,20.1,Clear
808,2022-08-12,11:00,Monsoon,8,Friday,31.1,998.7,70.6,28.2,Clear
811,2022-08-13,02:00,Monsoon,8,Saturday,21.3,1002.4,75.7,24,Heavy Rain
816,2022-08-13,07:00,Monsoon,8,Saturday,28.2,995.9,95.6,20.7,Heavy Rain
814,2022-08-13,08:00,Monsoon,8,Saturday,31.9,1005.6,83.5,22.4,Cloudy
812,2022-08-13,11:00,Monsoon,8,Saturday,33.6,997,85.1,24.7,Heavy Rain
813,2022-08-13,14:00,Monsoon,8,Saturday,34.8,1003.4,86.6,24.7,Light Rain
815,2022-08-13,22:00,Monsoon,8,Saturday,20.8,999.6,82.2,25.2,Partly Cloudy
821,2022-08-14,00:00,Monsoon,8,Sunday,21.6,993.5,91.1,27,Light Rain
820,2022-08-14,03:00,Monsoon,8,Sunday,23.5,1002.3,97.1,24.6,Clear
823,2022-08-14,06:00,Monsoon,8,Sunday,27.1,1002.9,75.9,20.5,Cloudy
817,2022-08-14,10:00,Monsoon,8,Sunday,30.9,995.6,77.1,36.9,Light Rain
818,2022-08-14,15:00,Monsoon,8,Sunday,33.6,1002.5,90.2,32.1,Light Rain
819,2022-08-14,21:00,Monsoon,8,Sunday,24.6,1008.2,74,28.7,Light Rain
822,2022-08-14,23:00,Monsoon,8,Sunday,24.5,1001.6,94.5,20.7,Light Rain
824,2022-08-15,01:00,Monsoon,8,Monday,18.4,1007.4,72.7,20.1,Partly Cloudy
828,2022-08-15,03:00,Monsoon,8,Monday,18.3,999.9,58.9,22.9,Cloudy
826,2022-08-15,04:00,Monsoon,8,Monday,26.7,994.8,73.4,26.3,Light Rain
827,2022-08-15,06:00,Monsoon,8,Monday,24.6,1000.6,78,23.1,Cloudy
825,2022-08-15,23:00,Monsoon,8,Monday,19.7,1002.2,91.2,22.8,Heavy Rain
831,2022-08-16,00:00,Monsoon,8,Tuesday,19.8,1007.9,78.8,27.6,Heavy Rain
829,2022-08-16,04:00,Monsoon,8,Tuesday,22.9,993.4,93.7,29.9,Heavy Rain
830,2022-08-16,23:00,Monsoon,8,Tuesday,22.9,1000.6,75.4,22.5,Cloudy
832,2022-08-17,00:00,Monsoon,8,Wednesday,20.8,1004.9,85.3,22.8,Heavy Rain
838,2022-08-17,02:00,Monsoon,8,Wednesday,22,987.8,52.5,26.7,Light Rain
836,2022-08-17,09:00,Monsoon,8,Wednesday,27.1,1003.5,64,21.8,Partly Cloudy
833,2022-08-17,14:00,Monsoon,8,Wednesday,32.2,995.2,89.9,21.4,Cloudy
837,2022-08-17,17:00,Monsoon,8,Wednesday,29.9,1008.8,64.5,24.8,Partly Cloudy
835,2022-08-17,18:00,Monsoon,8,Wednesday,26.5,1002.6,83.3,,Partly Cloudy
834,2022-08-17,19:00,Monsoon,8,Wednesday,25.5,1004.3,68.6,21.9,Thunderstorm
839,2022-08-18,10:00,Monsoon,8,Thursday,30.3,1002.9,83.8,26.3,Light Rain
841,2022-08-18,10:00,Monsoon,8,Thursday,28.8,999.1,82.6,30.3,Partly Cloudy
840,2022-08-18,14:00,Monsoon,8,Thursday,31.6,996,68.6,20.3,Light Rain
847,2022-08-19,01:00,Monsoon,8,Friday,24.3,1006.4,100,23.5,Partly Cloudy
845,2022-08-19,04:00,Monsoon,8,Friday,23.8,1000.9,86.8,26.5,Thunderstorm
844,2022-08-19,05:00,Monsoon,8,Friday,22.9,997.9,87.3,24.1,Heavy Rain
846,2022-08-19,07:00,Monsoon,8,Friday,25.2,1003.5,93.1,20.3,Partly Cloudy
848,2022-08-19,15:00,Monsoon,8,Friday,31.2,1002,64.4,32.5,Thunderstorm
842,2022-08-19,16:00,Monsoon,8,Friday,33.9,997.2,77.1,22.3,Partly Cloudy
843,2022-08-19,16:00,Monsoon,8,Friday,28.2,1005.1,88.3,24.5,Light Rain
849,2022-08-20,19:00,Monsoon,8,Saturday,25.3,1000.1,71.3,20.5,Cloudy
850,2022-08-20,23:00,Monsoon,8,Saturday,19.5,1003.3,74.9,21.1,Cloudy
853,2022-08-21,00:00,Monsoon,8,Sunday,24.7,999.9,78.5,22.8,Light Rain
854,2022-08-21,03:00,Monsoon,8,Sunday,22.7,1009.7,79.8,21.6,Cloudy
858,2022-08-21,04:00,Monsoon,8,Sunday,25.5,994.2,76.5,24.6,Light Rain
852,2022-08-21,05:00,Monsoon,8,Sunday,28.7,996.3,88.9,20.7,Heavy Rain
851,2022-08-21,11:00,Monsoon,8,Sunday,32.7,1006.4,77.5,25.6,Light Rain
856,2022-08-21,12:00,Monsoon,8,Sunday,36.5,996.7,83.3,27.2,Thunderstorm
855,2022-08-21,16:00,Monsoon,8,Sunday,27.1,994,80.7,25.4,Cloudy
857,2022-08-21,17:00,Monsoon,8,Sunday,31.8,995.8,79.3,26.1,Light Rain
859,2022-08-22,23:00,Monsoon,8,Monday,24.5,991.8,86.3,23.2,Light Rain
861,2022-08-23,02:00,Monsoon,8,Tuesday,21.5,999.6,98,22.4,Cloudy
860,2022-08-23,23:00,Monsoon,8,Tuesday,21.5,1007.5,67.6,22,Thunderstorm
864,2022-08-24,03:00,Monsoon,8,Wednesday,24.8,1006,85.5,26.3,Light Rain
862,2022-08-24,10:00,Monsoon,8,Wednesday,30.7,1002.9,69.7,32.5,
863,2022-08-24,12:00,Monsoon,8,Wednesday,32.9,1006.1,99.3,24.8,Clear
868,2022-08-25,09:00,Monsoon,8,Thursday,29.3,1000.7,77.5,20.7,Cloudy
867,2022-08-25,10:00,Monsoon,8,Thursday,29.2,998.4,77.2,23.4,Cloudy
865,2022-08-25,13:00,Monsoon,8,Thursday,33.1,997.1,75,21.6,Heavy Rain
866,2022-08-25,21:00,Monsoon,8,Thursday,25.2,996.9,69.2,,Heavy Rain
869,2022-08-26,18:00,Monsoon,8,Friday,28.6,998.8,92.5,23.9,Cloudy
871,2022-08-27,05:00,Monsoon,8,Saturday,26.3,999.3,93.5,27.3,Clear
874,2022-08-27,09:00,Monsoon,8,Saturday,31.3,999.3,69.2,21.1,Cloudy
872,2022-08-27,14:00,Monsoon,8,Saturday,33.5,993.6,71.3,23,Cloudy
870,2022-08-27,17:00,Monsoon,8,Saturday,29.9,994.9,89.8,32.3,Cloudy
873,2022-08-27,20:00,Monsoon,8,Saturday,18.5,996.6,76.5,21.1,Clear
875,2022-08-29,04:00,Monsoon,8,Monday,24.7,1000.8,75.1,30.3,Light Rain
876,2022-08-29,04:00,Monsoon,8,Monday,24.5,997.9,74.6,25.4,Clear
879,2022-08-30,02:00,Monsoon,8,Tuesday,24.7,996.3,88.5,30,Heavy Rain
882,2022-08-30,03:00,Monsoon,8,Tuesday,25.4,995.9,83.6,22.2,Heavy Rain
878,2022-08-30,04:00,Monsoon,8,Tuesday,26.2,996.1,70.3,25.9,Partly Cloudy
881,2022-08-30,05:00,Monsoon,8,Tuesday,24.4,1001.1,81.4,37,Heavy Rain
884,2022-08-30,08:00,Monsoon,8,Tuesday,30.1,1001.5,73.4,20.8,Clear
877,2022-08-30,09:00,Monsoon,8,Tuesday,31.8,,60.2,31.5,Light Rain
883,2022-08-30,17:00,Monsoon,8,Tuesday,25.1,1001.6,79.3,24.7,Heavy Rain
880,2022-08-30,22:00,Monsoon,8,Tuesday,20,999.3,94.8,25.9,Thunderstorm
886,2022-08-31,12:00,Monsoon,8,Wednesday,29.6,1003.4,72.9,,Heavy Rain
887,2022-08-31,14:00,Monsoon,8,Wednesday,30,994.5,84,20.2,Cloudy
885,2022-08-31,16:00,Monsoon,8,Wednesday,28.9,996.8,74.8,23.6,Light Rain
888,2022-08-31,19:00,Monsoon,8,Wednesday,28.8,996.7,72.8,24.3,Cloudy
890,2022-09-01,12:00,Monsoon,9,Thursday,31.3,,74.8,,Cloudy
891,2022-09-01,15:00,Monsoon,9,Thursday,27.7,,92.7,21.1,Cloudy
889,2022-09-01,16:00,Monsoon,9,Thursday,34.1,1090,73.1,21,Cloudy
892,2022-09-01,21:00,Monsoon,9,Thursday,20.2,1005.1,84.4,21.1,Light Rain
893,2022-09-02,03:00,Monsoon,9,Friday,19.4,1003.4,94.9,20.2,Partly Cloudy
894,2022-09-03,04:00,Monsoon,9,Saturday,24.7,1004.7,87.8,27.3,Thunderstorm
895,2022-09-03,04:00,Monsoon,9,Saturday,23.9,999.1,79.6,27.4,Light Rain
896,2022-09-03,08:00,Monsoon,9,Saturday,31.6,995.9,93.3,25.5,
898,2022-09-04,12:00,Monsoon,9,Sunday,31.2,999.5,50,24.3,Thunderstorm
897,2022-09-04,16:00,Monsoon,9,Sunday,,998.1,78.9,23.3,
899,2022-09-05,01:00,Monsoon,9,Monday,19.5,1007.9,87.4,25.4,Thunderstorm
900,2022-09-06,12:00,Monsoon,9,Tuesday,36.7,1000.4,79.4,29.3,Light Rain
901,2022-09-06,21:00,Monsoon,9,Tuesday,21.2,998.2,79,26.8,Light Rain
904,2022-09-07,18:00,Monsoon,9,Wednesday,30.4,1001.1,65.1,,Clear
902,2022-09-07,20:00,Monsoon,9,Wednesday,25.1,,84.6,24.7,Light Rain
903,2022-09-07,22:00,Monsoon,9,Wednesday,17.7,997.7,88.4,20.4,Light Rain
907,2022-09-08,01:00,Monsoon,9,Thursday,19.5,1001.1,67.5,20.2,
905,2022-09-08,02:00,Monsoon,9,Thursday,19,1004.1,77.6,22.6,Partly Cloudy
906,2022-09-08,09:00,Monsoon,9,Thursday,31.7,1003,85.8,23.6,Cloudy
908,2022-09-08,12:00,Monsoon,9,Thursday,33.9,992.1,86.2,20.1,Heavy Rain
910,2022-09-08,16:00,Monsoon,9,Thursday,29.6,1001.1,89.9,21.6,Light Rain
909,2022-09-08,18:00,Monsoon,9,Thursday,28.2,1000.9,87.9,21.5,Partly Cloudy
912,2022-09-09,13:00,Monsoon,9,Friday,36.2,992.5,99.8,21,Heavy Rain
911,2022-09-09,20:00,Monsoon,9,Friday,21.7,1001,78.8,23.7,Heavy Rain
920,2022-09-10,00:00,Monsoon,9,Saturday,18.2,999,76.3,20.1,Thunderstorm
918,2022-09-10,03:00,Monsoon,9,Saturday,24.3,1001,85.3,20,Clear
917,2022-09-10,06:00,Monsoon,9,Saturday,26.4,996.3,74,23.5,Heavy Rain
916,2022-09-10,10:00,Monsoon,9,Saturday,34.9,997,81.4,20.6,Heavy Rain
913,2022-09-10,11:00,Monsoon,9,Saturday,28.4,992.9,80.4,26.9,Heavy Rain
915,2022-09-10,11:00,Monsoon,9,Saturday,26.9,995.9,74.4,21.9,Thunderstorm
919,2022-09-10,18:00,Monsoon,9,Saturday,27,1004.5,76.3,22.8,Heavy Rain
914,2022-09-10,20:00,Monsoon,9,Saturday,18.9,998.9,76.4,21.1,Partly Cloudy
925,2022-09-11,01:00,Monsoon,9,Sunday,17.7,1006.5,75.9,28.8,Light Rain
922,2022-09-11,02:00,Monsoon,9,Sunday,20,1003.4,75.3,25.8,Heavy Rain
927,2022-09-11,03:00,Monsoon,9,Sunday,24.2,1000.8,84.3,26,
926,2022-09-11,10:00,Monsoon,9,Sunday,35.4,,67.5,27.9,Thunderstorm
923,2022-09-11,12:00,Monsoon,9,Sunday,30.4,,62.9,21.9,Partly Cloudy
924,2022-09-11,14:00,Monsoon,9,Sunday,34.4,998,96.5,23.1,Heavy Rain
921,2022-09-11,23:00,Monsoon,9,Sunday,21.7,997.4,76.1,,Heavy Rain
930,2022-09-13,02:00,Monsoon,9,Tuesday,21.4,993.1,74.4,24.7,Cloudy
929,2022-09-13,16:00,Monsoon,9,Tuesday,32.2,1005.1,71.8,27.9,Partly Cloudy
928,2022-09-13,18:00,Monsoon,9,Tuesday,28,1005.7,85.4,21,Cloudy
932,2022-09-14,07:00,Monsoon,9,Wednesday,26.3,999.2,73.8,20.6,Cloudy
931,2022-09-14,17:00,Monsoon,9,Wednesday,29.5,1007.9,63.1,,Cloudy
933,2022-09-14,21:00,Monsoon,9,Wednesday,25.9,1005.4,80.9,20.8,Heavy Rain
935,2022-09-15,18:00,Monsoon,9,Thursday,24.9,998.4,87.5,,Clear
934,2022-09-15,23:00,Monsoon,9,Thursday,,997.8,87,22.4,Clear
936,2022-09-16,04:00,Monsoon,9,Friday,19.3,998.7,62.4,23.8,Light Rain
940,2022-09-16,04:00,Monsoon,9,Friday,24.5,1000,61.1,28.3,Light Rain
937,2022-09-16,06:00,Monsoon,9,Friday,26.4,1000.2,88.2,27.4,Cloudy
939,2022-09-16,07:00,Monsoon,9,Friday,,1000.1,93.2,25.3,Partly Cloudy
938,2022-09-16,20:00,Monsoon,9,Friday,23.4,998.1,83.3,22.8,Cloudy
941,2022-09-17,16:00,Monsoon,9,Saturday,31.8,1006.2,84.2,23,Light Rain
947,2022-09-18,01:00,Monsoon,9,Sunday,23,1003.4,92.5,21.7,Heavy Rain
943,2022-09-18,03:00,Monsoon,9,Sunday,,1000.8,,26.6,Light Rain
942,2022-09-18,04:00,Monsoon,9,Sunday,22.9,1005.4,85.3,25.7,Partly Cloudy
945,2022-09-18,18:00,Monsoon,9,Sunday,23.6,1004.8,73,23.8,Thunderstorm
946,2022-09-18,20:00,Monsoon,9,Sunday,21,1001.2,79.7,30.3,Light Rain
944,2022-09-18,21:00,Monsoon,9,Sunday,22,995.6,89,32.2,Thunderstorm
948,2022-09-19,10:00,Monsoon,9,Monday,30,1005.7,71.7,23.4,Heavy Rain
949,2022-09-19,21:00,Monsoon,9,Monday,21.2,997.6,87.8,24,Clear
952,2022-09-20,11:00,Monsoon,9,Tuesday,33.4,1002.9,61.4,26.8,Cloudy
950,2022-09-20,12:00,Monsoon,9,Tuesday,29.4,1001.5,84.1,23.7,Light Rain
951,2022-09-20,14:00,Monsoon,9,Tuesday,26,997,78,23.4,Clear
953,2022-09-20,21:00,Monsoon,9,Tuesday,23.7,997.9,68.2,20.6,Light Rain
958,2022-09-21,04:00,Monsoon,9,Wednesday,25.3,1003.9,78.5,25.1,Cloudy
957,2022-09-21,06:00,Monsoon,9,Wednesday,26.7,1002,85.3,27.6,Cloudy
956,2022-09-21,10:00,Monsoon,9,Wednesday,35.6,1004.3,72.9,26.3,Heavy Rain
954,2022-09-21,20:00,Monsoon,9,Wednesday,23.6,1002,77.3,23.4,Heavy Rain
955,2022-09-21,21:00,Monsoon,9,Wednesday,22.8,998.4,67.2,23.9,Heavy Rain
959,2022-09-22,16:00,Monsoon,9,Thursday,29.8,1003.5,87.4,20.7,Heavy Rain
961,2022-09-23,19:00,Monsoon,9,Friday,26.9,1002.4,85.3,22.4,Cloudy
960,2022-09-23,23:00,Monsoon,9,Friday,24.1,997.7,61.3,23.5,Thunderstorm
