record_id,date,time,season,month,day_of_week,temperature,pressure,humidity,wind_speed,weather_condition
769.0,2022-08-04,21:00,Monsoon,8.0,Thursday,20.9,1001.7,61.8,27.9,Heavy Rain
776.0,2022-08-05,01:00,Monsoon,8.0,Friday,23.2,1002.1,77.8,28.4,Thunderstorm
781.0,2022-08-05,01:00,Monsoon,8.0,Friday,19.5,1000.0,80.4,24.2,Light Rain
778.0,2022-08-05,02:00,Monsoon,8.0,Friday,18.9,1000.8,84.1,22.6,Clear
777.0,2022-08-05,05:00,Monsoon,8.0,Friday,28.9,1003.5,77.3,21.1,Partly Cloudy
780.0,2022-08-05,07:00,Monsoon,8.0,Friday,25.6,998.5,75.3,24.8,Heavy Rain
779.0,2022-08-05,15:00,Monsoon,8.0,Friday,26.0,1002.7,60.7,28.2,Cloudy
775.0,2022-08-05,20:00,Monsoon,8.0,Friday,20.1,998.9,84.6,23.3,Partly Cloudy
787.0,2022-08-06,00:00,Monsoon,8.0,Saturday,19.6,1001.2,91.3,22.2,Partly Cloudy
785.0,2022-08-06,02:00,Monsoon,8.0,Saturday,22.9,1004.0,98.0,20.1,Cloudy
783.0,2022-08-06,08:00,Monsoon,8.0,Saturday,31.0,1003.1,66.7,20.950000000000003,Cloudy
786.0,2022-08-06,10:00,Monsoon,8.0,Saturday,31.6,1001.2,72.0,21.8,Light Rain
784.0,2022-08-06,11:00,Monsoon,8.0,Saturday,32.2,1000.9,80.7,22.0,Thunderstorm
782.0,2022-08-06,16:00,Monsoon,8.0,Saturday,28.9,996.2,79.7,20.6,Heavy Rain
791.0,2022-08-08,04:00,Monsoon,8.0,Monday,25.1,1001.3,80.6,22.6,Cloudy
789.0,2022-08-08,12:00,Monsoon,8.0,Monday,32.1,997.2,73.9,24.8,Cloudy
790.0,2022-08-08,14:00,Monsoon,8.0,Monday,27.9,1001.8,68.4,22.1,Thunderstorm
793.0,2022-08-08,16:00,Monsoon,8.0,Monday,30.4,1005.6,76.9,27.7,Heavy Rain
792.0,2022-08-08,20:00,Monsoon,8.0,Monday,26.9,997.5,85.1,26.9,Thunderstorm
788.0,2022-08-08,22:00,Monsoon,8.0,Monday,22.2,998.3,93.1,24.1,Clear
794.0,2022-08-08,22:00,Monsoon,8.0,Monday,24.2,1006.4,65.2,24.0,Cloudy
796.0,2022-08-09,05:00,Monsoon,8.0,Tuesday,27.4,1002.9,100.0,25.3,Light Rain
795.0,2022-08-09,23:00,Monsoon,8.0,Tuesday,23.8,1005.4,70.0,28.8,Light Rain
797.0,2022-08-10,20:00,Monsoon,8.0,Wednesday,26.1,1002.0,81.3,31.8,Light Rain
798.0,2022-08-10,21:00,Monsoon,8.0,Wednesday,26.2,1004.4,100.0,25.8,Cloudy
802.0,2022-08-11,02:00,Monsoon,8.0,Thursday,24.4,995.4,77.4,21.2,Heavy Rain
801.0,2022-08-11,03:00,Monsoon,8.0,Thursday,27.9,997.9,85.8,28.0,Heavy Rain
799.0,2022-08-11,10:00,Monsoon,8.0,Thursday,34.7,991.9,88.3,26.5,Partly Cloudy
803.0,2022-08-11,12:00,Monsoon,8.0,Thursday,36.5,1000.1,71.0,24.25,Cloudy
800.0,2022-08-11,17:00,Monsoon,8.0,Thursday,31.9,1010.0,68.6,22.0,Cloudy
806.0,2022-08-11,20:00,Monsoon,8.0,Thursday,23.5,995.7,61.9,29.9,Thunderstorm
804.0,2022-08-11,22:00,Monsoon,8.0,Thursday,19.4,996.7,76.2,20.3,Heavy Rain
809.0,2022-08-12,01:00,Monsoon,8.0,Friday,18.7,1004.2,86.3,20.7,Partly Cloudy
810.0,2022-08-12,02:00,Monsoon,8.0,Friday,24.0,1003.6,84.2,22.5,Light Rain
807.0,2022-08-12,05:00,Monsoon,8.0,Friday,33.2,992.8,81.7,20.1,Clear
808.0,2022-08-12,11:00,Monsoon,8.0,Friday,31.1,998.7,70.6,28.2,Clear
811.0,2022-08-13,02:00,Monsoon,8.0,Saturday,21.3,1002.4,75.7,24.0,Heavy Rain
816.0,2022-08-13,07:00,Monsoon,8.0,Saturday,28.2,995.9,95.6,20.7,Heavy Rain
814.0,2022-08-13,08:00,Monsoon,8.0,Saturday,31.9,1005.6,83.5,22.4,Cloudy
812.0,2022-08-13,11:00,Monsoon,8.0,Saturday,33.6,997.0,85.1,24.7,Heavy Rain
813.0,2022-08-13,14:00,Monsoon,8.0,Saturday,34.8,1003.4,86.6,24.7,Light Rain
815.0,2022-08-13,22:00,Monsoon,8.0,Saturday,20.8,999.6,82.2,25.2,Partly Cloudy
821.0,2022-08-14,00:00,Monsoon,8.0,Sunday,21.6,993.5,91.1,27.0,Light Rain
820.0,2022-08-14,03:00,Monsoon,8.0,Sunday,23.5,1002.3,97.1,24.6,Clear
823.0,2022-08-14,06:00,Monsoon,8.0,Sunday,27.1,1002.9,75.9,20.5,Cloudy
817.0,2022-08-14,10:00,Monsoon,8.0,Sunday,30.9,995.6,77.1,26.3,Light Rain
818.0,2022-08-14,15:00,Monsoon,8.0,Sunday,33.6,1002.5,90.2,32.1,Light Rain
819.0,2022-08-14,21:00,Monsoon,8.0,Sunday,24.6,1008.2,74.0,28.7,Light Rain
822.0,2022-08-14,23:00,Monsoon,8.0,Sunday,24.5,1001.6,94.5,20.7,Light Rain
824.0,2022-08-15,01:00,Monsoon,8.0,Monday,18.4,1007.4,72.7,20.1,Partly Cloudy
828.0,2022-08-15,03:00,Monsoon,8.0,Monday,18.3,999.9,58.9,22.9,Cloudy
826.0,2022-08-15,04:00,Monsoon,8.0,Monday,26.7,994.8,73.4,26.3,Light Rain
827.0,2022-08-15,06:00,Monsoon,8.0,Monday,24.6,1000.6,78.0,23.1,Cloudy
825.0,2022-08-15,23:00,Monsoon,8.0,Monday,19.7,1002.2,91.2,22.8,Heavy Rain
831.0,2022-08-16,00:00,Monsoon,8.0,Tuesday,19.8,1007.9,78.8,27.6,Heavy Rain
829.0,2022-08-16,04:00,Monsoon,8.0,Tuesday,22.9,993.4,93.7,29.9,Heavy Rain
830.0,2022-08-16,23:00,Monsoon,8.0,Tuesday,22.9,1000.6,75.4,22.5,Cloudy
832.0,2022-08-17,00:00,Monsoon,8.0,Wednesday,20.8,1004.9,85.3,22.8,Heavy Rain
838.0,2022-08-17,02:00,Monsoon,8.0,Wednesday,22.0,987.8,52.5,26.7,Light Rain
836.0,2022-08-17,09:00,Monsoon,8.0,Wednesday,27.1,1003.5,64.0,21.8,Partly Cloudy
833.0,2022-08-17,14:00,Monsoon,8.0,Wednesday,32.2,995.2,89.9,21.4,Cloudy
837.0,2022-08-17,17:00,Monsoon,8.0,Wednesday,29.9,1008.8,64.5,24.8,Partly Cloudy
835.0,2022-08-17,18:00,Monsoon,8.0,Wednesday,26.5,1002.6,83.3,23.35,Partly Cloudy
834.0,2022-08-17,19:00,Monsoon,8.0,Wednesday,25.5,1004.3,68.6,21.9,Thunderstorm
839.0,2022-08-18,10:00,Monsoon,8.0,Thursday,30.3,1002.9,83.8,26.3,Light Rain
841.0,2022-08-18,10:00,Monsoon,8.0,Thursday,28.8,999.1,82.6,30.3,Partly Cloudy
840.0,2022-08-18,14:00,Monsoon,8.0,Thursday,31.6,996.0,68.6,20.3,Light Rain
847.0,2022-08-19,01:00,Monsoon,8.0,Friday,24.3,1006.4,100.0,23.5,Partly Cloudy
845.0,2022-08-19,04:00,Monsoon,8.0,Friday,23.8,1000.9,86.8,26.5,Thunderstorm
844.0,2022-08-19,05:00,Monsoon,8.0,Friday,22.9,997.9,87.3,24.1,Heavy Rain
846.0,2022-08-19,07:00,Monsoon,8.0,Friday,25.2,1003.5,93.1,20.3,Partly Cloudy
848.0,2022-08-19,15:00,Monsoon,8.0,Friday,31.2,1002.0,64.4,32.5,Thunderstorm
842.0,2022-08-19,16:00,Monsoon,8.0,Friday,33.9,997.2,77.1,22.3,Partly Cloudy
843.0,2022-08-19,16:00,Monsoon,8.0,Friday,28.2,1005.1,88.3,24.5,Light Rain
849.0,2022-08-20,19:00,Monsoon,8.0,Saturday,25.3,1000.1,71.3,20.5,Cloudy
850.0,2022-08-20,23:00,Monsoon,8.0,Saturday,19.5,1003.3,74.9,21.1,Cloudy
853.0,2022-08-21,00:00,Monsoon,8.0,Sunday,24.7,999.9,78.5,22.8,Light Rain
854.0,2022-08-21,03:00,Monsoon,8.0,Sunday,22.7,1009.7,79.8,21.6,Cloudy
858.0,2022-08-21,04:00,Monsoon,8.0,Sunday,25.5,994.2,76.5,24.6,Light Rain
852.0,2022-08-21,05:00,Monsoon,8.0,Sunday,28.7,996.3,88.9,20.7,Heavy Rain
851.0,2022-08-21,11:00,Monsoon,8.0,Sunday,32.7,1006.4,77.5,25.6,Light Rain
856.0,2022-08-21,12:00,Monsoon,8.0,Sunday,36.5,996.7,83.3,27.2,Thunderstorm
855.0,2022-08-21,16:00,Monsoon,8.0,Sunday,27.1,994.0,80.7,25.4,Cloudy
857.0,2022-08-21,17:00,Monsoon,8.0,Sunday,31.8,995.8,79.3,26.1,Light Rain
859.0,2022-08-22,23:00,Monsoon,8.0,Monday,24.5,991.8,86.3,23.2,Light Rain
861.0,2022-08-23,02:00,Monsoon,8.0,Tuesday,21.5,999.6,98.0,22.4,Cloudy
860.0,2022-08-23,23:00,Monsoon,8.0,Tuesday,21.5,1007.5,67.6,22.0,Thunderstorm
864.0,2022-08-24,03:00,Monsoon,8.0,Wednesday,24.8,1006.0,85.5,26.3,Light Rain
863.0,2022-08-24,12:00,Monsoon,8.0,Wednesday,32.9,1006.1,99.3,24.8,Clear
868.0,2022-08-25,09:00,Monsoon,8.0,Thursday,29.3,1000.7,77.5,20.7,Cloudy
867.0,2022-08-25,10:00,Monsoon,8.0,Thursday,29.2,998.4,77.2,23.4,Cloudy
865.0,2022-08-25,13:00,Monsoon,8.0,Thursday,33.1,997.1,75.0,21.6,Heavy Rain
866.0,2022-08-25,21:00,Monsoon,8.0,Thursday,25.2,996.9,69.2,22.75,Heavy Rain
869.0,2022-08-26,18:00,Monsoon,8.0,Friday,28.6,998.8,92.5,23.9,Cloudy
871.0,2022-08-27,05:00,Monsoon,8.0,Saturday,26.3,999.3,93.5,27.3,Clear
874.0,2022-08-27,09:00,Monsoon,8.0,Saturday,31.3,999.3,69.2,21.1,Cloudy
872.0,2022-08-27,14:00,Monsoon,8.0,Saturday,33.5,993.6,71.3,23.0,Cloudy
870.0,2022-08-27,17:00,Monsoon,8.0,Saturday,29.9,994.9,89.8,32.3,Cloudy
873.0,2022-08-27,20:00,Monsoon,8.0,Saturday,18.5,996.6,76.5,21.1,Clear
875.0,2022-08-29,04:00,Monsoon,8.0,Monday,24.7,1000.8,75.1,30.3,Light Rain
876.0,2022-08-29,04:00,Monsoon,8.0,Monday,24.5,997.9,74.6,25.4,Clear
879.0,2022-08-30,02:00,Monsoon,8.0,Tuesday,24.7,996.3,88.5,30.0,Heavy Rain
882.0,2022-08-30,03:00,Monsoon,8.0,Tuesday,25.4,995.9,83.6,22.2,Heavy Rain
878.0,2022-08-30,04:00,Monsoon,8.0,Tuesday,26.2,996.1,70.3,25.9,Partly Cloudy
881.0,2022-08-30,05:00,Monsoon,8.0,Tuesday,24.4,1001.1,81.4,23.35,Heavy Rain
884.0,2022-08-30,08:00,Monsoon,8.0,Tuesday,30.1,1001.5,73.4,20.8,Clear
877.0,2022-08-30,09:00,Monsoon,8.0,Tuesday,31.8,1001.55,60.2,31.5,Light Rain
883.0,2022-08-30,17:00,Monsoon,8.0,Tuesday,25.1,1001.6,79.3,24.7,Heavy Rain
880.0,2022-08-30,22:00,Monsoon,8.0,Tuesday,20.0,999.3,94.8,25.9,Thunderstorm
886.0,2022-08-31,12:00,Monsoon,8.0,Wednesday,29.6,1003.4,72.9,23.049999999999997,Heavy Rain
887.0,2022-08-31,14:00,Monsoon,8.0,Wednesday,30.0,994.5,84.0,20.2,Cloudy
885.0,2022-08-31,16:00,Monsoon,8.0,Wednesday,28.9,996.8,74.8,23.6,Light Rain
888.0,2022-08-31,19:00,Monsoon,8.0,Wednesday,28.8,996.7,72.8,24.3,Cloudy
890.0,2022-09-01,12:00,Monsoon,9.0,Thursday,31.3,998.8000000000001,74.8,22.700000000000003,Cloudy
891.0,2022-09-01,15:00,Monsoon,9.0,Thursday,27.7,1000.9000000000001,92.7,21.1,Cloudy
889.0,2022-09-01,16:00,Monsoon,9.0,Thursday,34.1,1003.0,73.1,21.0,Cloudy
892.0,2022-09-01,21:00,Monsoon,9.0,Thursday,20.2,1005.1,84.4,21.1,Light Rain
893.0,2022-09-02,03:00,Monsoon,9.0,Friday,19.4,1003.4,94.9,20.2,Partly Cloudy
894.0,2022-09-03,04:00,Monsoon,9.0,Saturday,24.7,1004.7,87.8,27.3,Thunderstorm
895.0,2022-09-03,04:00,Monsoon,9.0,Saturday,23.9,999.1,79.6,27.4,Light Rain
898.0,2022-09-04,12:00,Monsoon,9.0,Sunday,31.2,999.5,50.0,24.3,Thunderstorm
899.0,2022-09-05,01:00,Monsoon,9.0,Monday,19.5,1007.9,87.4,25.4,Thunderstorm
900.0,2022-09-06,12:00,Monsoon,9.0,Tuesday,36.7,1000.4,79.4,29.3,Light Rain
901.0,2022-09-06,21:00,Monsoon,9.0,Tuesday,21.2,998.2,79.0,26.8,Light Rain
904.0,2022-09-07,18:00,Monsoon,9.0,Wednesday,30.4,1001.1,65.1,25.75,Clear
902.0,2022-09-07,20:00,Monsoon,9.0,Wednesday,25.1,999.4000000000001,84.6,24.7,Light Rain
903.0,2022-09-07,22:00,Monsoon,9.0,Wednesday,17.7,997.7,88.4,20.4,Light Rain
905.0,2022-09-08,02:00,Monsoon,9.0,Thursday,19.0,1004.1,77.6,22.6,Partly Cloudy
906.0,2022-09-08,09:00,Monsoon,9.0,Thursday,31.7,1003.0,85.8,23.6,Cloudy
908.0,2022-09-08,12:00,Monsoon,9.0,Thursday,33.9,992.1,86.2,20.1,Heavy Rain
910.0,2022-09-08,16:00,Monsoon,9.0,Thursday,29.6,1001.1,89.9,21.6,Light Rain
909.0,2022-09-08,18:00,Monsoon,9.0,Thursday,28.2,1000.9,87.9,21.5,Partly Cloudy
912.0,2022-09-09,13:00,Monsoon,9.0,Friday,36.2,992.5,99.8,21.0,Heavy Rain
911.0,2022-09-09,20:00,Monsoon,9.0,Friday,21.7,1001.0,78.8,23.7,Heavy Rain
920.0,2022-09-10,00:00,Monsoon,9.0,Saturday,18.2,999.0,76.3,20.1,Thunderstorm
918.0,2022-09-10,03:00,Monsoon,9.0,Saturday,24.3,1001.0,85.3,20.0,Clear
917.0,2022-09-10,06:00,Monsoon,9.0,Saturday,26.4,996.3,74.0,23.5,Heavy Rain
916.0,2022-09-10,10:00,Monsoon,9.0,Saturday,34.9,997.0,81.4,20.6,Heavy Rain
913.0,2022-09-10,11:00,Monsoon,9.0,Saturday,28.4,992.9,80.4,26.9,Heavy Rain
915.0,2022-09-10,11:00,Monsoon,9.0,Saturday,26.9,995.9,74.4,21.9,Thunderstorm
919.0,2022-09-10,18:00,Monsoon,9.0,Saturday,27.0,1004.5,76.3,22.8,Heavy Rain
914.0,2022-09-10,20:00,Monsoon,9.0,Saturday,18.9,998.9,76.4,21.1,Partly Cloudy
925.0,2022-09-11,01:00,Monsoon,9.0,Sunday,17.7,1006.5,75.9,28.8,Light Rain
922.0,2022-09-11,02:00,Monsoon,9.0,Sunday,20.0,1003.4,75.3,25.8,Heavy Rain
926.0,2022-09-11,10:00,Monsoon,9.0,Sunday,35.4,1001.6,67.5,27.9,Thunderstorm
923.0,2022-09-11,12:00,Monsoon,9.0,Sunday,30.4,999.8,62.9,21.9,Partly Cloudy
924.0,2022-09-11,14:00,Monsoon,9.0,Sunday,34.4,998.0,96.5,23.1,Heavy Rain
921.0,2022-09-11,23:00,Monsoon,9.0,Sunday,21.7,997.4,76.1,23.9,Heavy Rain
930.0,2022-09-13,02:00,Monsoon,9.0,Tuesday,21.4,993.1,74.4,24.7,Cloudy
929.0,2022-09-13,16:00,Monsoon,9.0,Tuesday,32.2,1005.1,71.8,27.9,Partly Cloudy
928.0,2022-09-13,18:00,Monsoon,9.0,Tuesday,28.0,1005.7,85.4,21.0,Cloudy
932.0,2022-09-14,07:00,Monsoon,9.0,Wednesday,26.3,999.2,73.8,20.6,Cloudy
931.0,2022-09-14,17:00,Monsoon,9.0,Wednesday,29.5,1007.9,63.1,20.700000000000003,Cloudy
933.0,2022-09-14,21:00,Monsoon,9.0,Wednesday,25.9,1005.4,80.9,20.8,Heavy Rain
935.0,2022-09-15,18:00,Monsoon,9.0,Thursday,24.9,998.4,87.5,21.6,Clear
934.0,2022-09-15,23:00,Monsoon,9.0,Thursday,22.1,997.8,87.0,22.4,Clear
936.0,2022-09-16,04:00,Monsoon,9.0,Friday,19.3,998.7,62.4,23.8,Light Rain
940.0,2022-09-16,04:00,Monsoon,9.0,Friday,24.5,1000.0,61.1,28.3,Light Rain
937.0,2022-09-16,06:00,Monsoon,9.0,Friday,26.4,1000.2,88.2,27.4,Cloudy
939.0,2022-09-16,07:00,Monsoon,9.0,Friday,24.9,1000.1,93.2,25.3,Partly Cloudy
938.0,2022-09-16,20:00,Monsoon,9.0,Friday,23.4,998.1,83.3,22.8,Cloudy
941.0,2022-09-17,16:00,Monsoon,9.0,Saturday,31.8,1006.2,84.2,23.0,Light Rain
947.0,2022-09-18,01:00,Monsoon,9.0,Sunday,23.0,1003.4,92.5,21.7,Heavy Rain
943.0,2022-09-18,03:00,Monsoon,9.0,Sunday,22.95,1000.8,88.9,26.6,Light Rain
942.0,2022-09-18,04:00,Monsoon,9.0,Sunday,22.9,1005.4,85.3,25.7,Partly Cloudy
945.0,2022-09-18,18:00,Monsoon,9.0,Sunday,23.6,1004.8,73.0,23.8,Thunderstorm
946.0,2022-09-18,20:00,Monsoon,9.0,Sunday,21.0,1001.2,79.7,30.3,Light Rain
944.0,2022-09-18,21:00,Monsoon,9.0,Sunday,22.0,995.6,89.0,32.2,Thunderstorm
948.0,2022-09-19,10:00,Monsoon,9.0,Monday,30.0,1005.7,71.7,23.4,Heavy Rain
949.0,2022-09-19,21:00,Monsoon,9.0,Monday,21.2,997.6,87.8,24.0,Clear
952.0,2022-09-20,11:00,Monsoon,9.0,Tuesday,33.4,1002.9,61.4,26.8,Cloudy
950.0,2022-09-20,12:00,Monsoon,9.0,Tuesday,29.4,1001.5,84.1,23.7,Light Rain
951.0,2022-09-20,14:00,Monsoon,9.0,Tuesday,26.0,997.0,78.0,23.4,Clear
953.0,2022-09-20,21:00,Monsoon,9.0,Tuesday,23.7,997.9,68.2,20.6,Light Rain
958.0,2022-09-21,04:00,Monsoon,9.0,Wednesday,25.3,1003.9,78.5,25.1,Cloudy
957.0,2022-09-21,06:00,Monsoon,9.0,Wednesday,26.7,1002.0,85.3,27.6,Cloudy
956.0,2022-09-21,10:00,Monsoon,9.0,Wednesday,35.6,1004.3,72.9,26.3,Heavy Rain
954.0,2022-09-21,20:00,Monsoon,9.0,Wednesday,23.6,1002.0,77.3,23.4,Heavy Rain
955.0,2022-09-21,21:00,Monsoon,9.0,Wednesday,22.8,998.4,67.2,23.9,Heavy Rain
959.0,2022-09-22,16:00,Monsoon,9.0,Thursday,29.8,1003.5,87.4,20.7,Heavy Rain
961.0,2022-09-23,19:00,Monsoon,9.0,Friday,26.9,1002.4,85.3,22.4,Cloudy
960.0,2022-09-23,23:00,Monsoon,9.0,Friday,24.1,997.7,61.3,23.5,Thunderstorm
962.0,2022-09-24,08:00,Monsoon,9.0,Saturday,33.4,996.9,68.0,22.2,Light Rain
963.0,2022-09-24,13:00,Monsoon,9.0,Saturday,34.8,992.5,86.5,22.9,Heavy Rain
964.0,2022-09-25,11:00,Monsoon,9.0,Sunday,29.0,993.8,70.6,21.7,Heavy Rain
969.0,2022-09-25,15:00,Monsoon,9.0,Sunday,28.416666666666668,999.3,74.8,20.9,Thunderstorm
966.0,2022-09-25,16:00,Monsoon,9.0,Sunday,27.833333333333332,999.0,74.4,21.4,Heavy Rain
967.0,2022-09-25,18:00,Monsoon,9.0,Sunday,27.25,1002.6,84.5,24.6,Light Rain
968.0,2022-09-25,18:00,Monsoon,9.0,Sunday,26.666666666666668,995.6,72.5,23.4,Partly Cloudy
970.0,2022-09-26,11:00,Monsoon,9.0,Monday,26.083333333333332,994.25,74.9,20.1,Heavy Rain
973.0,2022-09-27,05:00,Monsoon,9.0,Tuesday,25.5,992.9,80.7,21.7,Clear
971.0,2022-09-27,11:00,Monsoon,9.0,Tuesday,36.5,991.8,84.8,20.4,Heavy Rain
972.0,2022-09-27,19:00,Monsoon,9.0,Tuesday,25.0,1000.1,85.9,29.8,Cloudy
974.0,2022-09-27,22:00,Monsoon,9.0,Tuesday,24.5,1001.75,80.6,26.7,Clear
978.0,2022-09-28,00:00,Monsoon,9.0,Wednesday,21.2,1003.4,74.0,22.2,Heavy Rain
975.0,2022-09-28,03:00,Monsoon,9.0,Wednesday,21.3,1009.1,77.0,25.2,Cloudy
976.0,2022-09-28,05:00,Monsoon,9.0,Wednesday,27.4,1001.2,83.5,24.0,Light Rain
977.0,2022-09-28,10:00,Monsoon,9.0,Wednesday,29.4,1000.1,69.4,23.2,Partly Cloudy
980.0,2022-09-29,22:00,Monsoon,9.0,Thursday,21.2,1002.5,80.7,26.5,Heavy Rain
980.0,2022-09-29,22:00,Monsoon,9.0,Thursday,21.2,1004.9,80.7,26.5,Heavy Rain
979.0,2022-09-29,23:00,Monsoon,9.0,Thursday,20.1,1007.3,71.86666666666667,22.0,Thunderstorm
982.0,2022-09-30,10:00,Monsoon,9.0,Friday,31.5,999.8,63.03333333333333,21.0,Cloudy
985.0,2022-09-30,16:00,Monsoon,9.0,Friday,35.9,1002.8,54.2,21.9,Cloudy
984.0,2022-09-30,17:00,Monsoon,9.0,Friday,28.3,1001.9,71.0,26.4,Light Rain
983.0,2022-09-30,18:00,Monsoon,9.0,Friday,23.7,1004.3,78.1,33.0,Clear
988.0,2022-10-01,13:00,Post-Monsoon,10.0,Saturday,30.6,1012.7,56.3,21.7,Clear
989.0,2022-10-01,17:00,Post-Monsoon,10.0,Saturday,25.2,1008.2,64.6,16.4,Partly Cloudy
986.0,2022-10-01,18:00,Post-Monsoon,10.0,Saturday,18.7,1011.1,84.7,12.8,Partly Cloudy
987.0,2022-10-01,20:00,Post-Monsoon,10.0,Saturday,26.9,1005.7,51.3,14.2,Partly Cloudy
990.0,2022-10-02,18:00,Post-Monsoon,10.0,Sunday,25.3,1015.8,63.2,12.5,Clear
991.0,2022-10-03,14:00,Post-Monsoon,10.0,Monday,27.6,1011.2,66.4,10.9,Cloudy
996.0,2022-10-04,02:00,Post-Monsoon,10.0,Tuesday,12.3,1008.7,66.3,16.7,Partly Cloudy
993.0,2022-10-04,03:00,Post-Monsoon,10.0,Tuesday,17.9,1006.6,54.4,11.1,Cloudy
994.0,2022-10-04,06:00,Post-Monsoon,10.0,Tuesday,25.2,1013.8,70.4,25.3,Clear
999.0,2022-10-04,07:00,Post-Monsoon,10.0,Tuesday,25.5,1011.0,85.0,11.3,Clear
998.0,2022-10-04,08:00,Post-Monsoon,10.0,Tuesday,28.2,1010.8,56.0,12.6,Clear
995.0,2022-10-04,12:00,Post-Monsoon,10.0,Tuesday,27.7,1018.7,75.5,10.9,Cloudy
997.0,2022-10-04,15:00,Post-Monsoon,10.0,Tuesday,21.9,1006.9,43.5,17.8,Cloudy
1001.0,2022-10-05,12:00,Post-Monsoon,10.0,Wednesday,31.2,1010.4,70.1,10.5,Partly Cloudy
1000.0,2022-10-05,19:00,Post-Monsoon,10.0,Wednesday,26.6,1010.9,73.2,15.8,Partly Cloudy
1002.0,2022-10-06,16:00,Post-Monsoon,10.0,Thursday,30.3,1015.4,73.2,30.6,Light Rain
1003.0,2022-10-06,16:00,Post-Monsoon,10.0,Thursday,28.7,1013.2,65.2,21.5,Clear
1004.0,2022-10-06,16:00,Post-Monsoon,10.0,Thursday,24.4,1016.1,55.4,14.8,Light Rain
1005.0,2022-10-07,00:00,Post-Monsoon,10.0,Friday,18.8,1015.7,85.3,11.9,Partly Cloudy
1008.0,2022-10-07,05:00,Post-Monsoon,10.0,Friday,22.6,1004.9,77.4,15.4,Cloudy
1006.0,2022-10-07,07:00,Post-Monsoon,10.0,Friday,21.0,1006.9,70.0,20.6,Partly Cloudy
1007.0,2022-10-07,18:00,Post-Monsoon,10.0,Friday,25.2,1011.8,62.6,13.9,Cloudy
1009.0,2022-10-08,02:00,Post-Monsoon,10.0,Saturday,19.7,1009.8,63.0,12.9,Haze
1010.0,2022-10-08,04:00,Post-Monsoon,10.0,Saturday,18.1,1014.9,58.1,15.2,Cloudy
1011.0,2022-10-09,12:00,Post-Monsoon,10.0,Sunday,34.6,1012.5,63.4,13.0,Light Rain
1013.0,2022-10-09,13:00,Post-Monsoon,10.0,Sunday,28.4,1012.4,77.7,16.95,Partly Cloudy
1012.0,2022-10-09,14:00,Post-Monsoon,10.0,Sunday,32.5,1014.1,64.7,20.9,Clear
1015.0,2022-10-10,15:00,Post-Monsoon,10.0,Monday,26.2,1014.0,66.2,11.9,Clear
1016.0,2022-10-10,17:00,Post-Monsoon,10.0,Monday,27.6,1013.3,46.4,15.9,Light Rain
1014.0,2022-10-10,22:00,Post-Monsoon,10.0,Monday,18.8,1012.4,73.0,17.1,Haze
1019.0,2022-10-11,10:00,Post-Monsoon,10.0,Tuesday,25.0,1009.3,71.0,10.9,Cloudy
1017.0,2022-10-11,21:00,Post-Monsoon,10.0,Tuesday,20.3,1017.9,60.3,13.9,Partly Cloudy
1018.0,2022-10-11,21:00,Post-Monsoon,10.0,Tuesday,18.2,1015.4,58.3,11.3,Partly Cloudy
1020.0,2022-10-12,02:00,Post-Monsoon,10.0,Wednesday,16.8,1012.4,61.3,18.3,Light Rain
1022.0,2022-10-12,09:00,Post-Monsoon,10.0,Wednesday,24.3,1016.9,65.55,10.5,Clear
1026.0,2022-10-12,11:00,Post-Monsoon,10.0,Wednesday,32.8,1014.7,69.8,14.1,Partly Cloudy
1025.0,2022-10-12,15:00,Post-Monsoon,10.0,Wednesday,30.6,1008.9,45.3,11.9,Partly Cloudy
1024.0,2022-10-12,20:00,Post-Monsoon,10.0,Wednesday,24.2,1011.3,97.1,14.9,Clear
1021.0,2022-10-12,21:00,Post-Monsoon,10.0,Wednesday,18.5,1005.8,69.7,21.0,Clear
1027.0,2022-10-13,01:00,Post-Monsoon,10.0,Thursday,14.3,1007.7,44.9,14.1,Cloudy
1028.0,2022-10-13,08:00,Post-Monsoon,10.0,Thursday,26.3,1012.9,65.5,12.8,Clear
1030.0,2022-10-14,02:00,Post-Monsoon,10.0,Friday,19.8,1015.7,45.7,14.9,Clear
1033.0,2022-10-14,02:00,Post-Monsoon,10.0,Friday,16.3,1005.3,83.9,16.9,Clear
1032.0,2022-10-14,14:00,Post-Monsoon,10.0,Friday,32.7,1011.9,71.5,10.3,Light Rain
1029.0,2022-10-14,23:00,Post-Monsoon,10.0,Friday,18.8,1007.9,59.9,10.9,Clear
1031.0,2022-10-14,23:00,Post-Monsoon,10.0,Friday,17.5,1013.0,71.5,20.7,Clear
1039.0,2022-10-15,06:00,Post-Monsoon,10.0,Saturday,23.1,1016.2,71.4,12.0,Haze
1040.0,2022-10-15,06:00,Post-Monsoon,10.0,Saturday,27.1,1015.4,53.0,21.9,Clear
1036.0,2022-10-15,07:00,Post-Monsoon,10.0,Saturday,25.1,1010.3,67.4,18.1,Cloudy
1038.0,2022-10-15,07:00,Post-Monsoon,10.0,Saturday,23.6,1014.6,55.3,17.8,Partly Cloudy
1037.0,2022-10-15,16:00,Post-Monsoon,10.0,Saturday,28.0,1008.0,47.5,11.7,Cloudy
